Statistic,Name,Team,#,Top 25,year,table_name,East,Team [Click for roster],Wins,Losses,Ties,WP,GB,Payroll,Team | Roster,W,L,T
,,,,,2021,2021 National League Team Standings,St. Louis Cardinals,,,,,5.0,,,90,72,0,.556
,,,,,2021,2021 National League Team Standings,Cincinnati Reds,,,,,12.0,,,83,79,0,.512
,,,,,2021,2021 National League Team Standings,Chicago Cubs,,,,,24.0,,,71,91,0,.438
,,,,,2021,2021 National League Team Standings,Pittsburgh Pirates,,,,,34.0,,,61,101,0,.377
,,,,,2021,2021 National League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2021,2021 National League Team Standings,San Francisco Giants,,,,,--,,,107,55,0,.660
,,,,,2021,2021 National League Team Standings,Los Angeles Dodgers,,,,,1.0,,,106,56,0,.654
,,,,,2021,2021 National League Team Standings,San Diego Padres,,,,,28.0,,,79,83,0,.488
,,,,,2021,2021 National League Team Standings,Colorado Rockies,,,,,32.5,,,74,87,0,.460
,,,,,2021,2021 National League Team Standings,Arizona Diamondbacks,,,,,55.0,,,52,110,0,.321
,,,,,2021,2021 National League Team Standings,N.L.,,,,,WP,GB,,Team | Roster,w,L,T
,,,,,2021,2021 National League Team Standings,2021 National League Standings,,,,,,,,,,,
Base on Balls,Juan Soto,Washington Nationals,135,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
San Diego Padres,,,,,2022,2022 National League Player Review,,,,,,,,,,,,
Batting Average,Jeff McNeil,New York Mets,.326,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
Doubles,Freddie Freeman,Los Angeles Dodgers,44,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
Hits,Freddie Freeman,Los Angeles Dodgers,11,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
Home Runs,Kyle Schwarber,Philadelphia Phillies,46,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
On Base Percentage,Freddie Freeman,Los Angeles Dodgers,.407,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
RBI,Pete Alonso,New York Mets,131,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
Runs,Mookie Betts,Los Angeles Dodgers,117,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
Freddie Freeman,Los Angeles Dodgers,117,,,2022,2022 National League Player Review,,,,,,,,,,,,
Slugging Average,Paul Goldschmidt,St. Louis Cardinals,.578,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
Stolen Bases,Jon Berti,Miami Marlins,41,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
Total Bases,Austin Riley,Atlanta Braves,325,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
Triples,Gavin Lux,Los Angeles Dodgers,7,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
Brandon Nimmo,New York Mets,7,,,2022,2022 National League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2022,2022 National League Player Review,,,,,,,,,,,,
2022 N.L. History | 2022 A.L. History | Year-by-Year History,,,,,2022,2022 National League Player Review,,,,,,,,,,,,
Complete Games,Sandy Alcantara,Miami Marlins,6,Top 25,2022,2022 National League Pitcher Review,,,,,,,,,,,,
ERA,Julio Urías,Los Angeles Dodgers,2.16,Top 25,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Games,John Brebbia,San Francisco Giants,76,Top 25,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Saves,Kenley Jansen,Atlanta Braves,41,Top 25,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Shutouts,Sandy Alcantara,Miami Marlins,1,Top 25,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Walker Buehler,Los Angeles Dodgers,1,,,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Bryce Elder,Atlanta Braves,1,,,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Hunter Greene,Cincinnati Reds,1,,,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Chad Kuhl,Colorado Rockies,1,,,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Jordan Montgomery,St. Louis Cardinals,1,,,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Aaron Nola,Philadelphia Phillies,1,,,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Strikeouts,Corbin Burnes,Milwaukee Brewers,243,Top 25,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Kyle Wright,Atlanta Braves,.808,Top 25,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Wins,Kyle Wright,Atlanta Braves,21,Top 25,2022,2022 National League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2022,2022 National League Pitcher Review,,,,,,,,,,,,
2022 N.L. History | 2022 A.L. History | Year-by-Year History,,,,,2022,2022 National League Pitcher Review,,,,,,,,,,,,
,,,,,2022,2022 National League Team Standings,Atlanta Braves,,,,,-,,,101,61,0,.623
,,,,,2022,2022 National League Team Standings,New York Mets,,,,,-,,,101,61,0,.623
,,,,,2022,2022 National League Team Standings,Philadelphia Phillies,,,,,14.0,,,87,75,0,.537
,,,,,2022,2022 National League Team Standings,Miami Marlins,,,,,32.0,,,69,93,0,.426
,,,,,2022,2022 National League Team Standings,Washington Nationals,,,,,46.0,,,55,107,0,.340
,,,,,2022,2022 National League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2022,2022 National League Team Standings,St. Louis Cardinals,,,,,-,,,93,69,0,.574
,,,,,2022,2022 National League Team Standings,Milwaukee Brewers,,,,,7.0,,,86,76,0,.531
,,,,,2022,2022 National League Team Standings,Chicago Cubs,,,,,19.0,,,74,88,0,.457
,,,,,2022,2022 National League Team Standings,Cincinnati Reds,,,,,31.0,,,62,100,0,.383
,,,,,2022,2022 National League Team Standings,Pittsburgh Pirates,,,,,31.0,,,62,100,0,.383
,,,,,2022,2022 National League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2022,2022 National League Team Standings,Los Angeles Dodgers,,,,,-,,,111,51,0,.685
,,,,,2022,2022 National League Team Standings,San Diego Padres,,,,,22.0,,,89,73,0,.549
,,,,,2022,2022 National League Team Standings,San Francisco Giants,,,,,30.0,,,81,81,0,.500
,,,,,2022,2022 National League Team Standings,Arizona Diamondbacks,,,,,37.0,,,74,88,0,.457
,,,,,2022,2022 National League Team Standings,Colorado Rockies,,,,,43.0,,,68,94,0,.420
,,,,,2022,2022 National League Team Standings,N.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2022,2022 National League Team Standings,2022 National League Standings,,,,,,,,,,,
Base on Balls,Juan Soto,San Diego Padres,132,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
Batting Average,Luis Arraez,Miami Marlins,.354,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
Doubles,Freddie Freeman,Los Angeles Dodgers,59,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
Hits,Ronald Acuña Jr.,Atlanta Braves,217,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
Home Runs,Matt Olson,Atlanta Braves,54,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
On Base Percentage,Ronald Acuña Jr.,Atlanta Braves,.416,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
RBI,Matt Olson,Atlanta Braves,139,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
Runs,Ronald Acuña Jr.,Atlanta Braves,149,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
Slugging Average,Matt Olson,Atlanta Braves,.604,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
Stolen Bases,Ronald Acuña Jr.,Atlanta Braves,73,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
Total Bases,Ronald Acuña Jr.,Atlanta Braves,383,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
Triples,Corbin Carroll,Arizona Diamondbacks,10,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2023,2023 National League Player Review,,,,,,,,,,,,
2023 N.L. History | 2023 A.L. History | Year-by-Year History,,,,,2023,2023 National League Player Review,,,,,,,,,,,,
Complete Games,Sandy Alcantara,Miami Marlins,3,Top 25,2023,2023 National League Pitcher Review,,,,,,,,,,,,
ERA,Blake Snell,San Diego Padres,2.25,Top 25,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Games,Miguel Castro,Arizona Diamondbacks,75,Top 25,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Saves,David Bednar,Pittsburgh Pirates,39,Top 25,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Camilo Doval,San Francisco Giants,39,,,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Shutouts,Sandy Alcantara,Miami Marlins,1,Top 25,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Alex Cobb,San Francisco Giants,1,,,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Max Fried,Atlanta Braves,1,,,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Zac Gallen,Arizona Diamondbacks,1,,,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Mitch Keller,Pittsburgh Pirates,1,,,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Michael Lorenzen,Philadelphia Phillies,1,,,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Johan Oviedo,Pittsburgh Pirates,1,,,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Marcus Stroman,Chicago Cubs,1,,,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Logan Webb,San Francisco Giants,1,,,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Brandon Woodruff,Milwaukee Brewers,1,,,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Strikeouts,Spencer Strider,Atlanta Braves,281,Top 25,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Spencer Strider,Atlanta Braves,.800,Top 25,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Wins,Spencer Strider,Atlanta Braves,20,Top 25,2023,2023 National League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2023,2023 National League Pitcher Review,,,,,,,,,,,,
2023 N.L. History | 2023 A.L. History | Year-by-Year History,,,,,2023,2023 National League Pitcher Review,,,,,,,,,,,,
,,,,,2023,2023 National League Team Standings,Atlanta Braves,,,,,-,,,104,58,0,.642
,,,,,2023,2023 National League Team Standings,Philadelphia Phillies,,,,,14.0,,,90,72,0,.556
,,,,,2023,2023 National League Team Standings,Miami Marlins,,,,,20.0,,,84,78,0,.519
,,,,,2023,2023 National League Team Standings,New York Mets,,,,,29.0,,,75,87,0,.463
,,,,,2023,2023 National League Team Standings,Washington Nationals,,,,,33.0,,,71,91,0,.438
,,,,,2023,2023 National League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2023,2023 National League Team Standings,Milwaukee Brewers,,,,,-,,,92,70,0,.568
,,,,,2023,2023 National League Team Standings,Chicago Cubs,,,,,9.0,,,83,79,0,.512
,,,,,2023,2023 National League Team Standings,Cincinnati Reds,,,,,10.0,,,82,80,0,.506
,,,,,2023,2023 National League Team Standings,Pittsburgh Pirates,,,,,16.0,,,76,86,0,.469
,,,,,2023,2023 National League Team Standings,St. Louis Cardinals,,,,,21.0,,,71,91,0,.438
,,,,,2023,2023 National League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2023,2023 National League Team Standings,Los Angeles Dodgers,,,,,-,,,100,62,0,.617
,,,,,2023,2023 National League Team Standings,Arizona Diamondbacks,,,,,16.0,,,84,78,0,.519
,,,,,2023,2023 National League Team Standings,San Diego Padres,,,,,18.0,,,82,80,0,.506
,,,,,2023,2023 National League Team Standings,San Francisco Giants,,,,,21.0,,,79,83,0,.488
,,,,,2023,2023 National League Team Standings,Colorado Rockies,,,,,41.0,,,59,103,0,.364
,,,,,2023,2023 National League Team Standings,N.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2023,2023 National League Team Standings,2023 National League Standings,,,,,,,,,,,
Base on Balls,Kyle Schwarber,Philadelphia,105,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
Batting Average,Luis Arraez,Miami,.314,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
San Diego,,,,,2024,2024 National League Player Review,,,,,,,,,,,,
Doubles,Ezequiel Tovar,Colorado,45,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
Hits,Luis Arraez,Miami,200,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
San Diego,,,,,2024,2024 National League Player Review,,,,,,,,,,,,
Home Runs,Shohei Ohtani,Los Angeles,54,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
On Base Percentage,Shohei Ohtani,Los Angeles,.390,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
RBI,Shohei Ohtani,Los Angeles,130,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
Runs,Shohei Ohtani,Los Angeles,134,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
Slugging Average,Shohei Ohtani,Los Angeles,.646,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
Stolen Bases,Elly De La Cruz,Cincinnati,67,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
Total Bases,Shohei Ohtani,Los Angeles,411,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
Triples,Corbin Carroll,Arizona,14,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2024,2024 National League Player Review,,,,,,,,,,,,
2024 N.L. History | 2024 A.L. History | Year-by-Year History,,,,,2024,2024 National League Player Review,,,,,,,,,,,,
Complete Games,Max Fried,Atlanta,2,Top 25,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Cristopher Sánchez,Philadelphia,2,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
ERA,Chris Sale,Atlanta,2.38,Top 25,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Games,Tyler Rogers,San Francisco,77,Top 25,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Saves,Ryan Helsley,St. Louis,49,Top 25,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Shutouts,Dylan Cease,San Diego,1,Top 25,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Max Fried,Atlanta,1,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Braxton Garrett,Miami,1,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Aaron Nola,Philadelphia,1,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Tyler Phillips,Philadelphia,1,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Luis Severino,New York,1,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Blake Snell,San Francisco,1,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Gavin Stone,Los Angeles,1,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Ranger Suárez,Philadelphia,1,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Cristopher Sánchez,Philadelphia,1,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Logan Webb,San Francisco,1,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Strikeouts,Chris Sale,Atlanta,225,Top 25,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Chris Sale,Atlanta,.857,Top 25,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Wins,Chris Sale,Atlanta,18,Top 25,2024,2024 National League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2024,2024 National League Pitcher Review,,,,,,,,,,,,
2024 N.L. History | 2024 A.L. History | Year-by-Year History,,,,,2024,2024 National League Pitcher Review,,,,,,,,,,,,
,,,,,2024,2024 National League Team Standings,Philadelphia Phillies,,,,,-,,,95,67,0,.586
,,,,,2024,2024 National League Team Standings,Atlanta Braves,,,,,6.0,,,89,73,0,.549
,,,,,2024,2024 National League Team Standings,New York Mets,,,,,6.0,,,89,73,0,.549
,,,,,2024,2024 National League Team Standings,Washington Nationals,,,,,24.0,,,71,91,0,.438
,,,,,2024,2024 National League Team Standings,Miami Marlins,,,,,33.0,,,62,100,0,.383
,,,,,2024,2024 National League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2024,2024 National League Team Standings,Milwaukee Brewers,,,,,-,,,93,69,0,.574
,,,,,2024,2024 National League Team Standings,Chicago Cubs,,,,,10.0,,,83,79,0,.512
,,,,,2024,2024 National League Team Standings,St. Louis Cardinals,,,,,10.0,,,83,79,0,.512
,,,,,2024,2024 National League Team Standings,Cincinnati Reds,,,,,16.0,,,77,85,0,.475
,,,,,2024,2024 National League Team Standings,Pittsburgh Pirates,,,,,17.0,,,76,86,0,.469
,,,,,2024,2024 National League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2024,2024 National League Team Standings,Los Angeles Dodgers,,,,,-,,,98,64,0,.605
,,,,,2024,2024 National League Team Standings,San Diego Padres,,,,,5.0,,,93,69,0,.574
,,,,,2024,2024 National League Team Standings,Arizona Diamondbacks,,,,,9.0,,,89,73,0,.549
,,,,,2024,2024 National League Team Standings,San Francisco Giants,,,,,18.0,,,80,82,0,.494
,,,,,2024,2024 National League Team Standings,Colorado Rockies,,,,,37.0,,,61,101,0,.377
,,,,,2024,2024 National League Team Standings,N.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2024,2024 National League Team Standings,2024 National League Standings,,,,,,,,,,,
Base on Balls,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
Batting Average,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
Doubles,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
Hits,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
Home Runs,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
On Base Percentage,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
RBI,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
Runs,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
Slugging Average,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
Stolen Bases,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
Total Bases,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
Triples,To Be Determined,--,--,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2025,2025 National League Player Review,,,,,,,,,,,,
2025 N.L. History | 2025 A.L. History | Year-by-Year History,,,,,2025,2025 National League Player Review,,,,,,,,,,,,
Complete Games,To Be Determined,--,--,Top 25,2025,2025 National League Pitcher Review,,,,,,,,,,,,
ERA,To Be Determined,--,--,Top 25,2025,2025 National League Pitcher Review,,,,,,,,,,,,
Games,To Be Determined,--,--,Top 25,2025,2025 National League Pitcher Review,,,,,,,,,,,,
Saves,To Be Determined,--,--,Top 25,2025,2025 National League Pitcher Review,,,,,,,,,,,,
Shutouts,To Be Determined,--,--,Top 25,2025,2025 National League Pitcher Review,,,,,,,,,,,,
Strikeouts,To Be Determined,--,--,Top 25,2025,2025 National League Pitcher Review,,,,,,,,,,,,
Winning Percentage,To Be Determined,--,--,Top 25,2025,2025 National League Pitcher Review,,,,,,,,,,,,
Wins,To Be Determined,--,--,Top 25,2025,2025 National League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2025,2025 National League Pitcher Review,,,,,,,,,,,,
2025 N.L. History | 2025 A.L. History | Year-by-Year History,,,,,2025,2025 National League Pitcher Review,,,,,,,,,,,,
,,,,,2025,2025 National League Team Standings,New York Mets,,,,,-,,,45,26,0,.634
,,,,,2025,2025 National League Team Standings,Philadelphia Phillies,,,,,3.5,,,41,29,0,.586
,,,,,2025,2025 National League Team Standings,Atlanta Braves,,,,,13.0,,,31,38,0,.449
,,,,,2025,2025 National League Team Standings,Washington Nationals,,,,,14.5,,,30,40,0,.429
,,,,,2025,2025 National League Team Standings,Miami Marlins,,,,,16.5,,,27,41,0,.397
,,,,,2025,2025 National League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2025,2025 National League Team Standings,Chicago Cubs,,,,,-,,,43,28,0,.606
,,,,,2025,2025 National League Team Standings,Milwaukee Brewers,,,,,5.5,,,38,34,0,.528
,,,,,2025,2025 National League Team Standings,St. Louis Cardinals,,,,,6.0,,,37,34,0,.521
,,,,,2025,2025 National League Team Standings,Cincinnati Reds,,,,,7.0,,,36,35,0,.507
,,,,,2025,2025 National League Team Standings,Pittsburgh Pirates,,,,,14.5,,,29,43,0,.403
,,,,,2025,2025 National League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2025,2025 National League Team Standings,Los Angeles Dodgers,,,,,-,,,42,29,0,.592
,,,,,2025,2025 National League Team Standings,San Francisco Giants,,,,,1.0,,,41,30,0,.577
,,,,,2025,2025 National League Team Standings,San Diego Padres,,,,,3.0,,,38,31,0,.551
,,,,,2025,2025 National League Team Standings,Arizona Diamondbacks,,,,,5.5,,,36,34,0,.514
,,,,,2025,2025 National League Team Standings,Colorado Rockies,,,,,28.5,,,13,57,0,.186
,,,,,2025,2025 National League Team Standings,N.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2025,2025 National League Team Standings,2025 National League Standings,,,,,,,,,,,
